content,label
有一次在我的工作中發生了負責人和我之間的爭吵，我很生氣，把我當時的感受都說出來了,1
我一直在想我扮演救援者的所有時間我總是覺得我不重要就像我為他們所做的一切毫無意義,3
我覺得你沒有承受過多的教育負擔，但下次你想認識一個胖胖的女人時，我會給你一點小費，確保你不要把她稱為胖胖的女人,0
有時被他們譴責的占卜者的話讓我感到振奮,3
老實說，我不再知道我感到如此麻木如此疲倦如此習慣我無法說出我真正的感受它讓我心碎,0
我感覺很不爽，因為我已經連續站立了幾個小時，因為我沒有足夠的睡眠，所以我很累,1
今年贏得當地的足球錦標賽是一件非常高興的事,3
我知道我不能以感覺為基礎，但我只是受傷了,0
我覺得這就是我所說的，但話說回來，我又是一個操蛋的孩子，長大後變成了操蛋的成年人,1
我覺得注定要簡單明了,0
iii 不知道 arnavji 我感覺很不安,2
我覺得自己被遺忘了 有一個美妙的星期天,3
我不能和任何人談論我的感受，因為我覺得我只是他們的負擔，他們的所有問題他們也不需要處理我的問題,3
我記得我躺在床上感到煩躁並想我需要睡覺那是我睡著的時候我想,2
我使用我們的閃存驅動器在大衛筆記本電腦和我的筆記本電腦之間來回傳輸文件我總是覺得我們的電腦在進行無保護的性行為嗎,2
我偷了內容，到目前為止還沒有任何後果，所以我有足夠的勇氣再做一次,3
我不像以前那樣沮喪和脾氣暴躁，我感覺不那麼煩躁了,1
我確實覺得有點匆忙，尤其是在那段時間有很多省略號,1
我感覺很冒險，所以我試了一下水大理石,3
我對地球的方向了解得越多，我發現自己不僅感到厭惡，而且我還發現自己在問 DC 漫畫到底想用這本書吸引誰,1
我感到很無情，因為,1
我知道它的資歷，我很想離開這裡，但我有一種在他們周圍無理地惡毒的衝動,1
我應該感到我感到害怕,2
我實際上對他出於某種原因回來感到有點膽怯我不知道我或地獄的反應,2
我不得不說我想家了,0
我太累了，我覺得我只是盯著他感到很沮喪，同時試圖不與我的父母中的任何一個進行眼神交流，因為我知道如果我這樣做了，我會淚流滿面,0
我想告訴她今天早上的這一切都是因為夢但如果我告訴她覺得我瘋了,1
我現在完全是那個愛發牢騷的病人，睡眠不足，雖然我喜歡我蹣跚學步的孩子感覺好多了，儘管她仍然感冒了，但我在和她打交道時遇到了一些嚴重的能量問題,3
我不確定它需要如何繪畫與硬邊緣，所以我正在嘗試一些不同的方法,2
我以某種方式感到情緒激動，我經常發現我的博客文章缺乏靈感，所以當我偶然發現像這樣的模因時，可以在 href http www 上找到,0
我感到很高興啟發內容被愛並且很高興活著,3
我覺得在我現在形成的幾乎每個句子中重複使用同一個詞很糟糕,0
我感到有壓力要透露更多關於我自己的信息，而不是我想要的,2
我已經完成了感覺就像我被命運懲罰以換取我的願望,0
我討厭一切搖搖欲墜的感覺，我討厭一個 href http twitter,2
如果我現在把它寄給我，我對此感到越來越苦惱,2
我覺得自己像一個熱心的先驅，準備勇敢地開闢道路，這樣我就可以宣誓我的主張,3
我不能責怪你感到憤怒或受傷，因為我想你可以對那些人富有同情心,1
我做了這麼多年的自己，在我的浪漫關係甚至一些友誼中都感到不成功,0
我被這種情緒侮辱了,1
我從不知道自己該怎麼辦，對自己的未來感到恐懼，變成了擺在我面前的一百萬個機會，對自己的未來感到恐懼,2
我跟著她參加了她的治療課程，並希望她能在日常生活中找到自己的錨，她將學會管理她的藥物，而不會一直感到沉悶和孤立無援,0
我處於低谷中的最低點，我現在在那裡，相信我，我可以隨心所欲地開玩笑，但我仍然在那裡具有諷刺意味的是，當你真的在那里或只有我嗎,0
我現在感到非常煩躁和暴躁,1
我希望我的生活有每個女孩都想要的那種童話般的感覺，但我覺得如果它如此完美，它就不會是一個有跌宕起伏的童話故事，這就是人際關係需要變得越來越強大的原因,3
我當然會更興奮地張貼這些照片，並覺得它會改善我的博客，如果你也喜歡它，請告訴我,3
我仍然掌握這一切的竅門，並試圖按時製作一部漫畫確實讓我的風格有點抽筋，因為我總是感到匆忙,1
我覺得很沒用，喜歡土豆,0
我感到負擔沉重,0
我覺得這就是我嘗試改變自己時所做的事情，所以我不會被別人說的話冒犯,1
我一點也不覺得這個女人的侮辱或傷害我為她感到難過,1
今晚我有點不知所措,2
我只是寫下我的感受，尤其是當我生氣的時候,1
我以為只有我一個人在我的星座運勢上讀到了這個 令人不安的夢可能會讓你醒來時感到焦躁不安 roshan,1
我覺得自己最脆弱，似乎任何事情都會引發我的情緒低落，如果發生這種情況，抑鬱症會每週持續一個小時甚至一個月,2
我真的為此感到生氣,1
我不能說它一定很痛我只是覺得一切都被強調到了極限，不像以前那樣靈活或移動,0
當他將自己推向我時，我感覺到我背後涼爽的光滑瓷磚牆，因此我在他的熱量和陶瓷的寒冷之間變得扁平,3
我想讓它感覺更不愉快,0
我想這就是為什麼我今天這麼3,3
如果我能感覺到肩膀上的平靜觸感，我就不會這樣了,3
地上的男孩,1
我覺得我真的成功了,3
我非常感謝這種在我內心成長的生命，雖然我知道我會希望時間過得慢一點，但我現在真的很不耐煩,1
我也覺得我應該提到我對霓虹色頭的恐懼,2
不過我感覺很好，而且當我變瘦時，我看起來和感覺更加雌雄同體，這對我來說非常重要，因為我患有極端的性別焦慮症,3
我知道我說法語時有口音，有人說這是一種奇怪的口音，而有些人說它是法國西南口音，無論哪種方式，我對擁有任何類型的口音都感覺很好，這是一個很好的談話開場白,3
我知道他會感到羞辱,0
我仍然認為並覺得這是愚蠢和不必要的,0
我不認為你們都對我上交的數字感到滿意，所以我不覺得需要更快地工作將是一個可以接受的答案,3
我經歷了抑鬱的階段，或者基本上對我的生活和世界的一切都感到完全消極我開始感到絕望，這成為我無法忽視的日常痛苦,0
我覺得他玩弄我的情緒是自私的，我感到很受傷,1
在一個辦公室，我提出的申請由於對規則的嚴格解釋而被拒絕,1
我能感受到被我折磨的人的感受,1
我不覺得自己是個失敗者，因為我一直把自己比作我有的很棒的 sahm 朋友，親愛的主，我不知道你們是怎麼在一起的,3
我感覺不像現在那麼勇敢,3
最近我沒有挑戰自己的想法，我覺得一兩年前我在任何明智的討論中的立足點已經溜走了,3
我認為我們大多數人可能不知道配偶被公共汽車碾過是什麼感覺，但我也認為我們所有人都有理由在某種程度上感到情緒崩潰,0
我覺得它真的很聰明,3
我沒有為我所做的事情要任何錢，但我有一種感覺，它會以我們廚房後擋板的一些華麗的新瓷磚的方式回到我身邊,3
在我向他們展示我可以成為一個多麼了不起的人之前，我就感到受到了評判,3
我一直感到震驚和激動,2
我覺得很討厭和惡意所以我要命名,1
我感到身體很虛弱，現在很難去想其他事情,0
我在紐約生活時感到孤獨和困難 我真的很想記住,0
我讀了我的舊帖子，我覺得很有趣,3
我覺得他很真誠,3
我覺得不真誠，我真的不想去，但現在真的太晚了,1
我很害羞地宣布是時候清理了,2
我感到有壓力每天寫一篇文章，因為這就是你在寫博客時應該做的事情，這讓它有點瘋狂,2
我工作正常 我去上班 我洗澡做飯 打掃衛生 做人但他們覺得我很困擾他們必須告訴我我應該如何改變,1
當我光顧一家有妓女的小酒館時,1
我確實傾向於嫉妒那些與患有三體症的孩子在一起超過一天的人,1
我感覺平靜了一點，但仍然心煩意亂,2
我覺得我對一個素未謀面的人有點太友好了,3
我能感覺到它的牙齒在它骯髒的排泄物中下沉，溶解我的皮膚,1
我會失敗 我會對自己如此失望，只是感到絕望,0
我會繼續努力 直到我不後悔 抱歉 眼淚 時間太長了 最後輪到 hyungjun 哭了,0
我腦子裡有那個東西，雖然我覺得除非我跑幾分鐘我可能不會,3
我需要被接受為我是有意識的動物,3
自從今天早上在我的健身房發現蒸汽和桑拿房以來，我仍然感到非常精神振奮,3
我沒有感覺，也不害怕發生的事情,2
我個人覺得，如果有人叛逆，你應該給他們一把畫筆或一大塊粘土,1
我回到家，感覺受到啟發，放鬆而充滿力量,3
我覺得人們只是假裝喜歡我 我覺得他們在利用我或談論我或密謀反對我而感到偏執，但有時我會如此愛他們並依戀他們,2
我試圖確定為什麼當我終於意識到我寫的東西時，我如此不願意實際發布我寫的東西，因為我不能把某些東西當作我的可愛想法或對某人可能正在經歷的事情的回應,2
我感到非常感謝，但又一次愉快的旅行，一路上遇到的好人，還有我強壯的胃,3
我在論壇裡我感到偏執和不安,2
我對其他成員感到非常害怕，因為他們的生活影響更大，而我的,2
我想我對她的到來將帶來的變化感到不知所措，但還不錯,2
我必須完成它，否則我注定永遠看不到任何項目完成,0
我不知道，我為留在這個地方的歐元感到難過,0
我想我終於知道為什麼我會被你激怒,1
我覺得在一個 href http ronditawashere 上被諷刺,1
我不覺得畫一幅畫有那麼大的壓力,2
多年來我第一次感到奇怪而謹慎的樂觀,3
我經常質疑自己，因為即使有時我感到非常沮喪，我的道德,0
我對我們願意摧毀其他生物感到非常苦惱，如果它們妨礙了利潤，或者即使他們不以防萬一，而且更多的是政府願意支持這是對農民的一種安慰，儘管事實上科學根本不疊起,2
我在自己的個人空間裡感到不舒服和無助是時候做出反應了,2
我感到緊張和遺憾，但我會在看電視和睡個好覺後安定下來,2
我不確定我記得我不確定,2
我有感覺，但我害怕得要死,2
